"Blooket
80,"Simplify the fraction 50/30.",5/3,,,,12,,,typing
81,"Simplify the fraction 45/20.",9/4,,,,12,,,typing
82,"Simplify the fraction 6/21.",2/7,,,,12,,,typing
83,"Simplify the fraction 63/18.",7/2,,,,12,,,typing
84,"Simplify the fraction 11/66.",1/6,,,,12,,,typing
85,"Simplify the fraction 25/10.",5/2,,,,12,,,typing
86,"Simplify the fraction 35/45.",7/9,,,,12,,,typing
87,"Simplify the fraction 16/14.",8/7,,,,12,,,typing
88,"Simplify the fraction 35/25.",7/5,,,,12,,,typing
89,"Simplify the fraction 22/33.",2/3,,,,12,,,typing
90,"Simplify the fraction 6/16.",3/8,,,,12,,,typing
91,"Simplify the fraction 15/6.",5/2,,,,12,,,typing
92,"Simplify the fraction 6/48.",1/8,,,,12,,,typing
93,"Simplify the fraction 27/18.",3/2,,,,12,,,typing
94,"Simplify the fraction 2/8.",1/4,,,,12,,,typing
95,"Simplify the fraction 15/6.",5/2,,,,12,,,typing
96,"Simplify the fraction 5/15.",1/3,,,,12,,,typing
97,"Simplify the fraction 18/42.",3/7,,,,12,,,typing
98,"Simplify the fraction 40/25.",8/5,,,,12,,,typing
99,"Simplify the fraction 21/12.",7/4,,,,12,,,typing
100,"Simplify the fraction 5/35.",1/7,,,,12,,,typing
101,"Simplify the fraction 12/15.",4/5,,,,12,,,typing
102,"Simplify the fraction 40/70.",4/7,,,,12,,,typing
103,"Simplify the fraction 25/20.",5/4,,,,12,,,typing
104,"Simplify the fraction 5/45.",1/9,,,,12,,,typing
105,"Simplify the fraction 20/30.",2/3,,,,12,,,typing
106,"Simplify the fraction 4/36.",1/9,,,,12,,,typing
107,"Simplify the fraction 54/63.",6/7,,,,12,,,typing
108,"Simplify the fraction 10/8.",5/4,,,,12,,,typing
109,"Simplify the fraction 22/33.",2/3,,,,12,,,typing
110,"Simplify the fraction 11/77.",1/7,,,,12,,,typing
111,"Simplify the fraction 20/15.",4/3,,,,12,,,typing
112,"Simplify the fraction 4/12.",1/3,,,,12,,,typing
113,"Simplify the fraction 14/8.",7/4,,,,12,,,typing
114,"Simplify the fraction 9/12.",3/4,,,,12,,,typing
115,"Simplify the fraction 81/45.",9/5,,,,12,,,typing
116,"Simplify the fraction 99/44.",9/4,,,,12,,,typing
117,"Simplify the fraction 10/90.",1/9,,,,12,,,typing
118,"Simplify the fraction 2/10.",1/5,,,,12,,,typing
119,"Simplify the fraction 63/36.",7/4,,,,12,,,typing
120,"Simplify the fraction 6/14.",3/7,,,,12,,,typing
121,"Simplify the fraction 6/8.",3/4,,,,12,,,typing
122,"Simplify the fraction 4/14.",2/7,,,,12,,,typing
123,"Simplify the fraction 25/30.",5/6,,,,12,,,typing
124,"Simplify the fraction 6/12.",1/2,,,,12,,,typing
125,"Simplify the fraction 27/72.",3/8,,,,12,,,typing
126,"Simplify the fraction 30/80.",3/8,,,,12,,,typing
127,"Simplify the fraction 70/20.",7/2,,,,12,,,typing
128,"Simplify the fraction 30/80.",3/8,,,,12,,,typing
129,"Simplify the fraction 25/10.",5/2,,,,12,,,typing
130,"Simplify the fraction 20/8.",5/2,,,,12,,,typing
131,"Simplify the fraction 14/10.",7/5,,,,12,,,typing
132,"Simplify the fraction 10/4.",5/2,,,,12,,,typing
133,"Simplify the fraction 54/45.",6/5,,,,12,,,typing
134,"Simplify the fraction 35/30.",7/6,,,,12,,,typing
135,"Simplify the fraction 9/36.",1/4,,,,12,,,typing
136,"Simplify the fraction 4/10.",2/5,,,,12,,,typing
137,"Simplify the fraction 12/20.",3/5,,,,12,,,typing
138,"Simplify the fraction 20/35.",4/7,,,,12,,,typing
139,"Simplify the fraction 35/20.",7/4,,,,12,,,typing
140,"Simplify the fraction 9/63.",1/7,,,,12,,,typing
141,"Simplify the fraction 22/55.",2/5,,,,12,,,typing
142,"Simplify the fraction 5/30.",1/6,,,,12,,,typing
143,"Simplify the fraction 70/80.",7/8,,,,12,,,typing
144,"Simplify the fraction 9/36.",1/4,,,,12,,,typing
145,"Simplify the fraction 28/32.",7/8,,,,12,,,typing
146,"Simplify the fraction 24/9.",8/3,,,,12,,,typing
147,"Simplify the fraction 33/55.",3/5,,,,12,,,typing
148,"Simplify the fraction 66/55.",6/5,,,,12,,,typing
149,"Simplify the fraction 16/28.",4/7,,,,12,,,typing
150,"Simplify the fraction 45/35.",9/7,,,,12,,,typing
151,"Simplify the fraction 40/15.",8/3,,,,12,,,typing
152,"Simplify the fraction 15/18.",5/6,,,,12,,,typing
153,"Simplify the fraction 25/40.",5/8,,,,12,,,typing
154,"Simplify the fraction 42/12.",7/2,,,,12,,,typing
155,"Simplify the fraction 11/99.",1/9,,,,12,,,typing
156,"Simplify the fraction 35/15.",7/3,,,,12,,,typing
157,"Simplify the fraction 8/28.",2/7,,,,12,,,typing
158,"Simplify the fraction 22/33.",2/3,,,,12,,,typing
159,"Simplify the fraction 11/66.",1/6,,,,12,,,typing
160,"Simplify the fraction 18/81.",2/9,,,,12,,,typing
161,"Simplify the fraction 36/16.",9/4,,,,12,,,typing
162,"Simplify the fraction 50/80.",5/8,,,,12,,,typing
163,"Simplify the fraction 12/10.",6/5,,,,12,,,typing
164,"Simplify the fraction 28/32.",7/8,,,,12,,,typing
165,"Simplify the fraction 45/35.",9/7,,,,12,,,typing
166,"Simplify the fraction 40/25.",8/5,,,,12,,,typing
167,"Simplify the fraction 15/24.",5/8,,,,12,,,typing
168,"Simplify the fraction 2/12.",1/6,,,,12,,,typing
169,"Simplify the fraction 99/88.",9/8,,,,12,,,typing
170,"Simplify the fraction 88/33.",8/3,,,,12,,,typing
171,"Simplify the fraction 27/24.",9/8,,,,12,,,typing
172,"Simplify the fraction 21/27.",7/9,,,,12,,,typing
173,"Simplify the fraction 24/9.",8/3,,,,12,,,typing
174,"Simplify the fraction 22/33.",2/3,,,,12,,,typing
175,"Simplify the fraction 33/55.",3/5,,,,12,,,typing
176,"Simplify the fraction 50/60.",5/6,,,,12,,,typing
177,"Simplify the fraction 6/54.",1/9,,,,12,,,typing
178,"Simplify the fraction 6/27.",2/9,,,,12,,,typing
179,"Simplify the fraction 4/10.",2/5,,,,12,,,typing
180,"Simplify the fraction 18/42.",3/7,,,,12,,,typing
181,"Simplify the fraction 28/12.",7/3,,,,12,,,typing
182,"Simplify the fraction 5/45.",1/9,,,,12,,,typing
183,"Simplify the fraction 10/15.",2/3,,,,12,,,typing
184,"Simplify the fraction 2/12.",1/6,,,,12,,,typing
185,"Simplify the fraction 4/14.",2/7,,,,12,,,typing
186,"Simplify the fraction 45/10.",9/2,,,,12,,,typing
187,"Simplify the fraction 15/40.",3/8,,,,12,,,typing
188,"Simplify the fraction 88/33.",8/3,,,,12,,,typing
189,"Simplify the fraction 6/48.",1/8,,,,12,,,typing
190,"Simplify the fraction 45/36.",5/4,,,,12,,,typing
191,"Simplify the fraction 8/14.",4/7,,,,12,,,typing
192,"Simplify the fraction 5/35.",1/7,,,,12,,,typing
193,"Simplify the fraction 40/90.",4/9,,,,12,,,typing
194,"Simplify the fraction 81/18.",9/2,,,,12,,,typing
195,"Simplify the fraction 9/45.",1/5,,,,12,,,typing
196,"Simplify the fraction 20/35.",4/7,,,,12,,,typing
197,"Simplify the fraction 20/90.",2/9,,,,12,,,typing
198,"Simplify the fraction 4/24.",1/6,,,,12,,,typing
199,"Simplify the fraction 15/9.",5/3,,,,12,,,typing
200,"Simplify the fraction 35/45.",7/9,,,,12,,,typing
201,"Simplify the fraction 12/10.",6/5,,,,12,,,typing
202,"Simplify the fraction 9/54.",1/6,,,,12,,,typing
203,"Simplify the fraction 8/6.",4/3,,,,12,,,typing
204,"Simplify the fraction 21/9.",7/3,,,,12,,,typing
205,"Simplify the fraction 11/88.",1/8,,,,12,,,typing
206,"Simplify the fraction 70/50.",7/5,,,,12,,,typing
207,"Simplify the fraction 20/36.",5/9,,,,12,,,typing
208,"Simplify the fraction 21/15.",7/5,,,,12,,,typing
209,"Simplify the fraction 10/18.",5/9,,,,12,,,typing
210,"Simplify the fraction 18/21.",6/7,,,,12,,,typing
211,"Simplify the fraction 18/14.",9/7,,,,12,,,typing
212,"Simplify the fraction 15/21.",5/7,,,,12,,,typing
213,"Simplify the fraction 20/15.",4/3,,,,12,,,typing
214,"Simplify the fraction 16/12.",4/3,,,,12,,,typing
215,"Simplify the fraction 35/15.",7/3,,,,12,,,typing
216,"Simplify the fraction 90/20.",9/2,,,,12,,,typing
217,"Simplify the fraction 15/18.",5/6,,,,12,,,typing
218,"Simplify the fraction 24/15.",8/5,,,,12,,,typing
219,"Simplify the fraction 2/16.",1/8,,,,12,,,typing
220,"Simplify the fraction 63/36.",7/4,,,,12,,,typing
221,"Simplify the fraction 8/12.",2/3,,,,12,,,typing
222,"Simplify the fraction 15/25.",3/5,,,,12,,,typing
223,"Simplify the fraction 18/14.",9/7,,,,12,,,typing
224,"Simplify the fraction 30/48.",5/8,,,,12,,,typing
225,"Simplify the fraction 24/15.",8/5,,,,12,,,typing
226,"Simplify the fraction 5/15.",1/3,,,,12,,,typing
227,"Simplify the fraction 8/6.",4/3,,,,12,,,typing
228,"Simplify the fraction 18/14.",9/7,,,,12,,,typing
229,"Simplify the fraction 99/22.",9/2,,,,12,,,typing
230,"Simplify the fraction 5/45.",1/9,,,,12,,,typing
231,"Simplify the fraction 25/15.",5/3,,,,12,,,typing
232,"Simplify the fraction 9/72.",1/8,,,,12,,,typing
233,"Simplify the fraction 12/10.",6/5,,,,12,,,typing
234,"Simplify the fraction 35/25.",7/5,,,,12,,,typing
235,"Simplify the fraction 18/81.",2/9,,,,12,,,typing
236,"Simplify the fraction 4/10.",2/5,,,,12,,,typing
237,"Simplify the fraction 6/21.",2/7,,,,12,,,typing
238,"Simplify the fraction 25/15.",5/3,,,,12,,,typing
239,"Simplify the fraction 3/15.",1/5,,,,12,,,typing
240,"Simplify the fraction 70/60.",7/6,,,,12,,,typing
241,"Simplify the fraction 4/20.",1/5,,,,12,,,typing
242,"Simplify the fraction 27/15.",9/5,,,,12,,,typing
243,"Simplify the fraction 22/33.",2/3,,,,12,,,typing
244,"Simplify the fraction 27/36.",3/4,,,,12,,,typing
245,"Simplify the fraction 3/9.",1/3,,,,12,,,typing
246,"Simplify the fraction 6/4.",3/2,,,,12,,,typing
247,"Simplify the fraction 2/16.",1/8,,,,12,,,typing
248,"Simplify the fraction 8/28.",2/7,,,,12,,,typing
249,"Simplify the fraction 2/4.",1/2,,,,12,,,typing
250,"Simplify the fraction 27/21.",9/7,,,,12,,,typing
251,"Simplify the fraction 15/12.",5/4,,,,12,,,typing
252,"Simplify the fraction 15/27.",5/9,,,,12,,,typing
253,"Simplify the fraction 15/18.",5/6,,,,12,,,typing
254,"Simplify the fraction 36/42.",6/7,,,,12,,,typing
255,"Simplify the fraction 12/14.",6/7,,,,12,,,typing
256,"Simplify the fraction 3/27.",1/9,,,,12,,,typing
257,"Simplify the fraction 20/35.",4/7,,,,12,,,typing
258,"Simplify the fraction 90/70.",9/7,,,,12,,,typing
259,"Simplify the fraction 10/90.",1/9,,,,12,,,typing
260,"Simplify the fraction 20/45.",4/9,,,,12,,,typing
261,"Simplify the fraction 2/4.",1/2,,,,12,,,typing
262,"Simplify the fraction 9/21.",3/7,,,,12,,,typing
263,"Simplify the fraction 21/12.",7/4,,,,12,,,typing
264,"Simplify the fraction 4/36.",1/9,,,,12,,,typing
265,"Simplify the fraction 12/10.",6/5,,,,12,,,typing
266,"Simplify the fraction 88/99.",8/9,,,,12,,,typing
267,"Simplify the fraction 40/15.",8/3,,,,12,,,typing
268,"Simplify the fraction 88/77.",8/7,,,,12,,,typing
269,"Simplify the fraction 45/54.",5/6,,,,12,,,typing
270,"Simplify the fraction 20/50.",2/5,,,,12,,,typing
271,"Simplify the fraction 45/54.",5/6,,,,12,,,typing
272,"Simplify the fraction 30/25.",6/5,,,,12,,,typing
273,"Simplify the fraction 8/18.",4/9,,,,12,,,typing
274,"Simplify the fraction 8/14.",4/7,,,,12,,,typing
275,"Simplify the fraction 25/35.",5/7,,,,12,,,typing
276,"Simplify the fraction 5/30.",1/6,,,,12,,,typing
277,"Simplify the fraction 35/45.",7/9,,,,12,,,typing
278,"Simplify the fraction 18/63.",2/7,,,,12,,,typing
279,"Simplify the fraction 72/45.",8/5,,,,12,,,typing
280,"Simplify the fraction 45/27.",5/3,,,,12,,,typing
281,"Simplify the fraction 18/15.",6/5,,,,12,,,typing
282,"Simplify the fraction 8/6.",4/3,,,,12,,,typing
283,"Simplify the fraction 12/42.",2/7,,,,12,,,typing
284,"Simplify the fraction 10/45.",2/9,,,,12,,,typing
285,"Simplify the fraction 72/81.",8/9,,,,12,,,typing
286,"Simplify the fraction 5/25.",1/5,,,,12,,,typing
287,"Simplify the fraction 32/36.",8/9,,,,12,,,typing
288,"Simplify the fraction 2/10.",1/5,,,,12,,,typing
289,"Simplify the fraction 15/20.",3/4,,,,12,,,typing
290,"Simplify the fraction 10/45.",2/9,,,,12,,,typing
291,"Simplify the fraction 55/77.",5/7,,,,12,,,typing
292,"Simplify the fraction 8/18.",4/9,,,,12,,,typing
293,"Simplify the fraction 40/50.",4/5,,,,12,,,typing
294,"Simplify the fraction 16/18.",8/9,,,,12,,,typing
295,"Simplify the fraction 15/6.",5/2,,,,12,,,typing
296,"Simplify the fraction 15/21.",5/7,,,,12,,,typing
297,"Simplify the fraction 12/10.",6/5,,,,12,,,typing
298,"Simplify the fraction 6/9.",2/3,,,,12,,,typing
299,"Simplify the fraction 40/35.",8/7,,,,12,,,typing
300,"Simplify the fraction 35/25.",7/5,,,,12,,,typing
301,"Simplify the fraction 6/24.",1/4,,,,12,,,typing
302,"Simplify the fraction 24/21.",8/7,,,,12,,,typing
303,"Simplify the fraction 20/35.",4/7,,,,12,,,typing
304,"Simplify the fraction 28/24.",7/6,,,,12,,,typing
305,"Simplify the fraction 8/18.",4/9,,,,12,,,typing
306,"Simplify the fraction 8/10.",4/5,,,,12,,,typing
307,"Simplify the fraction 12/20.",3/5,,,,12,,,typing
308,"Simplify the fraction 20/16.",5/4,,,,12,,,typing
309,"Simplify the fraction 15/6.",5/2,,,,12,,,typing
310,"Simplify the fraction 5/10.",1/2,,,,12,,,typing
311,"Simplify the fraction 10/20.",1/2,,,,12,,,typing
312,"Simplify the fraction 15/40.",3/8,,,,12,,,typing
313,"Simplify the fraction 15/25.",3/5,,,,12,,,typing
314,"Simplify the fraction 50/70.",5/7,,,,12,,,typing
315,"Simplify the fraction 27/21.",9/7,,,,12,,,typing
316,"Simplify the fraction 33/22.",3/2,,,,12,,,typing
317,"Simplify the fraction 24/15.",8/5,,,,12,,,typing
318,"Simplify the fraction 27/12.",9/4,,,,12,,,typing
319,"Simplify the fraction 15/24.",5/8,,,,12,,,typing
320,"Simplify the fraction 18/42.",3/7,,,,12,,,typing
321,"Simplify the fraction 18/10.",9/5,,,,12,,,typing
322,"Simplify the fraction 9/24.",3/8,,,,12,,,typing
323,"Simplify the fraction 28/16.",7/4,,,,12,,,typing
324,"Simplify the fraction 28/16.",7/4,,,,12,,,typing
325,"Simplify the fraction 36/28.",9/7,,,,12,,,typing
326,"Simplify the fraction 3/18.",1/6,,,,12,,,typing
327,"Simplify the fraction 24/28.",6/7,,,,12,,,typing
328,"Simplify the fraction 27/6.",9/2,,,,12,,,typing
329,"Simplify the fraction 63/72.",7/8,,,,12,,,typing
330,"Simplify the fraction 8/6.",4/3,,,,12,,,typing
331,"Simplify the fraction 77/33.",7/3,,,,12,,,typing
332,"Simplify the fraction 45/40.",9/8,,,,12,,,typing
333,"Simplify the fraction 15/10.",3/2,,,,12,,,typing
334,"Simplify the fraction 55/33.",5/3,,,,12,,,typing
335,"Simplify the fraction 22/99.",2/9,,,,12,,,typing
336,"Simplify the fraction 10/25.",2/5,,,,12,,,typing
337,"Simplify the fraction 70/60.",7/6,,,,12,,,typing
338,"Simplify the fraction 6/15.",2/5,,,,12,,,typing
339,"Simplify the fraction 40/90.",4/9,,,,12,,,typing
340,"Simplify the fraction 12/10.",6/5,,,,12,,,typing
341,"Simplify the fraction 28/24.",7/6,,,,12,,,typing
342,"Simplify the fraction 77/55.",7/5,,,,12,,,typing
343,"Simplify the fraction 5/40.",1/8,,,,12,,,typing
344,"Simplify the fraction 18/48.",3/8,,,,12,,,typing
345,"Simplify the fraction 24/27.",8/9,,,,12,,,typing
346,"Simplify the fraction 60/50.",6/5,,,,12,,,typing
347,"Simplify the fraction 27/12.",9/4,,,,12,,,typing
348,"Simplify the fraction 10/6.",5/3,,,,12,,,typing
349,"Simplify the fraction 12/10.",6/5,,,,12,,,typing
350,"Simplify the fraction 55/66.",5/6,,,,12,,,typing
351,"Simplify the fraction 14/6.",7/3,,,,12,,,typing
352,"Simplify the fraction 35/15.",7/3,,,,12,,,typing
353,"Simplify the fraction 4/10.",2/5,,,,12,,,typing
354,"Simplify the fraction 27/18.",3/2,,,,12,,,typing
355,"Simplify the fraction 5/15.",1/3,,,,12,,,typing
356,"Simplify the fraction 2/18.",1/9,,,,12,,,typing
357,"Simplify the fraction 70/60.",7/6,,,,12,,,typing
358,"Simplify the fraction 42/54.",7/9,,,,12,,,typing
359,"Simplify the fraction 16/6.",8/3,,,,12,,,typing
360,"Simplify the fraction 8/10.",4/5,,,,12,,,typing
361,"Simplify the fraction 6/15.",2/5,,,,12,,,typing
362,"Simplify the fraction 6/18.",1/3,,,,12,,,typing
363,"Simplify the fraction 90/40.",9/4,,,,12,,,typing
364,"Simplify the fraction 45/63.",5/7,,,,12,,,typing
365,"Simplify the fraction 70/60.",7/6,,,,12,,,typing
366,"Simplify the fraction 6/15.",2/5,,,,12,,,typing
367,"Simplify the fraction 25/40.",5/8,,,,12,,,typing
368,"Simplify the fraction 80/70.",8/7,,,,12,,,typing
369,"Simplify the fraction 10/45.",2/9,,,,12,,,typing
370,"Simplify the fraction 63/45.",7/5,,,,12,,,typing
371,"Simplify the fraction 48/54.",8/9,,,,12,,,typing
372,"Simplify the fraction 3/12.",1/4,,,,12,,,typing
373,"Simplify the fraction 3/15.",1/5,,,,12,,,typing
374,"Simplify the fraction 12/9.",4/3,,,,12,,,typing
375,"Simplify the fraction 6/4.",3/2,,,,12,,,typing
376,"Simplify the fraction 77/88.",7/8,,,,12,,,typing
377,"Simplify the fraction 45/35.",9/7,,,,12,,,typing
378,"Simplify the fraction 40/45.",8/9,,,,12,,,typing
379,"Simplify the fraction 21/24.",7/8,,,,12,,,typing
380,"Simplify the fraction 21/18.",7/6,,,,12,,,typing
381,"Simplify the fraction 72/81.",8/9,,,,12,,,typing
382,"Simplify the fraction 2/12.",1/6,,,,12,,,typing
383,"Simplify the fraction 12/28.",3/7,,,,12,,,typing
384,"Simplify the fraction 14/10.",7/5,,,,12,,,typing
385,"Simplify the fraction 10/16.",5/8,,,,12,,,typing
386,"Simplify the fraction 5/40.",1/8,,,,12,,,typing
387,"Simplify the fraction 14/6.",7/3,,,,12,,,typing
388,"Simplify the fraction 15/10.",3/2,,,,12,,,typing
389,"Simplify the fraction 9/21.",3/7,,,,12,,,typing
390,"Simplify the fraction 30/36.",5/6,,,,12,,,typing
391,"Simplify the fraction 28/24.",7/6,,,,12,,,typing
392,"Simplify the fraction 48/30.",8/5,,,,12,,,typing
393,"Simplify the fraction 3/18.",1/6,,,,12,,,typing
394,"Simplify the fraction 20/50.",2/5,,,,12,,,typing
395,"Simplify the fraction 10/30.",1/3,,,,12,,,typing
396,"Simplify the fraction 10/40.",1/4,,,,12,,,typing
397,"Simplify the fraction 44/99.",4/9,,,,12,,,typing
398,"Simplify the fraction 15/10.",3/2,,,,12,,,typing
399,"Simplify the fraction 25/40.",5/8,,,,12,,,typing
400,"Simplify the fraction 8/14.",4/7,,,,12,,,typing
401,"Simplify the fraction 18/4.",9/2,,,,12,,,typing
402,"Simplify the fraction 36/81.",4/9,,,,12,,,typing
403,"Simplify the fraction 4/28.",1/7,,,,12,,,typing
404,"Simplify the fraction 55/66.",5/6,,,,12,,,typing
405,"Simplify the fraction 70/80.",7/8,,,,12,,,typing
406,"Simplify the fraction 18/14.",9/7,,,,12,,,typing
407,"Simplify the fraction 45/40.",9/8,,,,12,,,typing
408,"Simplify the fraction 16/10.",8/5,,,,12,,,typing
409,"Simplify the fraction 30/50.",3/5,,,,12,,,typing
410,"Simplify the fraction 6/12.",1/2,,,,12,,,typing
411,"Simplify the fraction 80/90.",8/9,,,,12,,,typing
412,"Simplify the fraction 8/36.",2/9,,,,12,,,typing
413,"Simplify the fraction 9/21.",3/7,,,,12,,,typing
414,"Simplify the fraction 10/25.",2/5,,,,12,,,typing
415,"Simplify the fraction 30/20.",3/2,,,,12,,,typing
416,"Simplify the fraction 54/12.",9/2,,,,12,,,typing
417,"Simplify the fraction 10/6.",5/3,,,,12,,,typing
418,"Simplify the fraction 16/6.",8/3,,,,12,,,typing
419,"Simplify the fraction 20/35.",4/7,,,,12,,,typing
420,"Simplify the fraction 90/40.",9/4,,,,12,,,typing
421,"Simplify the fraction 60/70.",6/7,,,,12,,,typing
422,"Simplify the fraction 35/25.",7/5,,,,12,,,typing
423,"Simplify the fraction 10/15.",2/3,,,,12,,,typing
424,"Simplify the fraction 28/8.",7/2,,,,12,,,typing
425,"Simplify the fraction 16/28.",4/7,,,,12,,,typing
426,"Simplify the fraction 30/20.",3/2,,,,12,,,typing
427,"Simplify the fraction 27/6.",9/2,,,,12,,,typing
428,"Simplify the fraction 4/14.",2/7,,,,12,,,typing
429,"Simplify the fraction 3/21.",1/7,,,,12,,,typing
430,"Simplify the fraction 14/12.",7/6,,,,12,,,typing
431,"Simplify the fraction 99/77.",9/7,,,,12,,,typing
432,"Simplify the fraction 30/50.",3/5,,,,12,,,typing
433,"Simplify the fraction 3/9.",1/3,,,,12,,,typing
434,"Simplify the fraction 15/18.",5/6,,,,12,,,typing
435,"Simplify the fraction 10/35.",2/7,,,,12,,,typing
436,"Simplify the fraction 42/48.",7/8,,,,12,,,typing
437,"Simplify the fraction 18/24.",3/4,,,,12,,,typing
438,"Simplify the fraction 15/25.",3/5,,,,12,,,typing
439,"Simplify the fraction 45/40.",9/8,,,,12,,,typing
440,"Simplify the fraction 21/6.",7/2,,,,12,,,typing
441,"Simplify the fraction 16/18.",8/9,,,,12,,,typing
442,"Simplify the fraction 10/16.",5/8,,,,12,,,typing
443,"Simplify the fraction 81/72.",9/8,,,,12,,,typing
444,"Simplify the fraction 36/30.",6/5,,,,12,,,typing
445,"Simplify the fraction 18/42.",3/7,,,,12,,,typing
446,"Simplify the fraction 18/15.",6/5,,,,12,,,typing
447,"Simplify the fraction 10/16.",5/8,,,,12,,,typing
