"Blooket
75,"Evaluate the sum of -5 plus 6.",1,,,,12,,,typing
76,"Evaluate the difference of 18 minus 8.",10,,,,12,,,typing
77,"Evaluate the sum of 10 plus 2.",12,,,,12,,,typing
78,"Evaluate the quotient of -60 divided by 10.",-6,,,,12,,,typing
79,"Evaluate the difference of 1 minus -8.",9,,,,12,,,typing
80,"Evaluate the difference of -5 minus 4.",-9,,,,12,,,typing
81,"Evaluate the sum of -11 plus -10.",-21,,,,12,,,typing
82,"Evaluate the difference of -2 minus 2.",-4,,,,12,,,typing
83,"Evaluate the difference of 1 minus 5.",-4,,,,12,,,typing
84,"Evaluate the quotient of 30 divided by -5.",-6,,,,12,,,typing
85,"Evaluate the product of 2 times 6.",12,,,,12,,,typing
86,"Evaluate the product of 11 times 4.",44,,,,12,,,typing
87,"Evaluate the quotient of 77 divided by 11.",7,,,,12,,,typing
88,"Evaluate the difference of -13 minus -1.",-12,,,,12,,,typing
89,"Evaluate the quotient of 12 divided by -4.",-3,,,,12,,,typing
90,"Evaluate the sum of -11 plus 8.",-3,,,,12,,,typing
91,"Evaluate the product of -6 times -7.",42,,,,12,,,typing
92,"Evaluate the difference of 7 minus 10.",-3,,,,12,,,typing
93,"Evaluate the product of 2 times -9.",-18,,,,12,,,typing
94,"Evaluate the sum of -6 plus -2.",-8,,,,12,,,typing
95,"Evaluate the difference of -3 minus -4.",1,,,,12,,,typing
96,"Evaluate the quotient of -27 divided by -9.",3,,,,12,,,typing
97,"Evaluate the product of -11 times -7.",77,,,,12,,,typing
98,"Evaluate the difference of 8 minus 2.",6,,,,12,,,typing
99,"Evaluate the product of -12 times -4.",48,,,,12,,,typing
100,"Evaluate the quotient of 64 divided by 8.",8,,,,12,,,typing
101,"Evaluate the quotient of 20 divided by -2.",-10,,,,12,,,typing
102,"Evaluate the sum of -3 plus -7.",-10,,,,12,,,typing
103,"Evaluate the sum of 5 plus -3.",2,,,,12,,,typing
104,"Evaluate the sum of -6 plus -1.",-7,,,,12,,,typing
105,"Evaluate the difference of -10 minus -1.",-9,,,,12,,,typing
106,"Evaluate the product of -7 times -6.",42,,,,12,,,typing
107,"Evaluate the product of 6 times 9.",54,,,,12,,,typing
108,"Evaluate the difference of 2 minus -1.",3,,,,12,,,typing
109,"Evaluate the product of -3 times 10.",-30,,,,12,,,typing
110,"Evaluate the quotient of 30 divided by -5.",-6,,,,12,,,typing
111,"Evaluate the sum of 3 plus 11.",14,,,,12,,,typing
112,"Evaluate the product of -11 times -1.",11,,,,12,,,typing
113,"Evaluate the sum of -12 plus 7.",-5,,,,12,,,typing
114,"Evaluate the product of -1 times -7.",7,,,,12,,,typing
115,"Evaluate the difference of 16 minus 7.",9,,,,12,,,typing
116,"Evaluate the product of 10 times -2.",-20,,,,12,,,typing
117,"Evaluate the quotient of -20 divided by -10.",2,,,,12,,,typing
118,"Evaluate the difference of 19 minus 12.",7,,,,12,,,typing
119,"Evaluate the sum of 1 plus -4.",-3,,,,12,,,typing
120,"Evaluate the difference of -12 minus -2.",-10,,,,12,,,typing
121,"Evaluate the product of 8 times -9.",-72,,,,12,,,typing
122,"Evaluate the sum of -12 plus 10.",-2,,,,12,,,typing
123,"Evaluate the product of 4 times 4.",16,,,,12,,,typing
124,"Evaluate the sum of 9 plus -8.",1,,,,12,,,typing
125,"Evaluate the sum of 6 plus -10.",-4,,,,12,,,typing
126,"Evaluate the sum of -10 plus -2.",-12,,,,12,,,typing
127,"Evaluate the sum of -8 plus -5.",-13,,,,12,,,typing
128,"Evaluate the quotient of -12 divided by 3.",-4,,,,12,,,typing
129,"Evaluate the quotient of 60 divided by 10.",6,,,,12,,,typing
130,"Evaluate the difference of -17 minus -12.",-5,,,,12,,,typing
131,"Evaluate the quotient of -56 divided by -7.",8,,,,12,,,typing
132,"Evaluate the difference of -1 minus -11.",10,,,,12,,,typing
133,"Evaluate the quotient of 24 divided by -12.",-2,,,,12,,,typing
134,"Evaluate the sum of 4 plus 3.",7,,,,12,,,typing
135,"Evaluate the difference of -14 minus -10.",-4,,,,12,,,typing
136,"Evaluate the product of 9 times 11.",99,,,,12,,,typing
137,"Evaluate the sum of 12 plus 7.",19,,,,12,,,typing
138,"Evaluate the product of -4 times 3.",-12,,,,12,,,typing
139,"Evaluate the quotient of 21 divided by -7.",-3,,,,12,,,typing
140,"Evaluate the quotient of 63 divided by -9.",-7,,,,12,,,typing
141,"Evaluate the sum of 4 plus -3.",1,,,,12,,,typing
142,"Evaluate the product of -6 times -6.",36,,,,12,,,typing
143,"Evaluate the product of 11 times -8.",-88,,,,12,,,typing
144,"Evaluate the difference of 2 minus 3.",-1,,,,12,,,typing
145,"Evaluate the sum of -1 plus 7.",6,,,,12,,,typing
146,"Evaluate the product of 5 times -2.",-10,,,,12,,,typing
147,"Evaluate the quotient of 22 divided by 2.",11,,,,12,,,typing
148,"Evaluate the sum of 11 plus -10.",1,,,,12,,,typing
149,"Evaluate the quotient of -33 divided by 3.",-11,,,,12,,,typing
150,"Evaluate the difference of 1 minus -5.",6,,,,12,,,typing
151,"Evaluate the sum of -6 plus -2.",-8,,,,12,,,typing
152,"Evaluate the quotient of -2 divided by 1.",-2,,,,12,,,typing
153,"Evaluate the quotient of -12 divided by -1.",12,,,,12,,,typing
154,"Evaluate the quotient of 66 divided by -6.",-11,,,,12,,,typing
155,"Evaluate the quotient of 70 divided by 7.",10,,,,12,,,typing
156,"Evaluate the quotient of -35 divided by -5.",7,,,,12,,,typing
157,"Evaluate the difference of -5 minus -12.",7,,,,12,,,typing
158,"Evaluate the sum of -3 plus -9.",-12,,,,12,,,typing
159,"Evaluate the sum of -4 plus 7.",3,,,,12,,,typing
160,"Evaluate the quotient of -30 divided by -6.",5,,,,12,,,typing
161,"Evaluate the product of 2 times -3.",-6,,,,12,,,typing
162,"Evaluate the quotient of -11 divided by -11.",1,,,,12,,,typing
163,"Evaluate the sum of -7 plus 9.",2,,,,12,,,typing
164,"Evaluate the quotient of 35 divided by 5.",7,,,,12,,,typing
165,"Evaluate the quotient of 6 divided by -1.",-6,,,,12,,,typing
166,"Evaluate the product of 7 times -6.",-42,,,,12,,,typing
167,"Evaluate the difference of 2 minus -4.",6,,,,12,,,typing
168,"Evaluate the quotient of 27 divided by -9.",-3,,,,12,,,typing
169,"Evaluate the quotient of 28 divided by 4.",7,,,,12,,,typing
170,"Evaluate the quotient of -35 divided by 5.",-7,,,,12,,,typing
171,"Evaluate the quotient of 8 divided by 4.",2,,,,12,,,typing
172,"Evaluate the sum of -3 plus -4.",-7,,,,12,,,typing
173,"Evaluate the quotient of 15 divided by -5.",-3,,,,12,,,typing
174,"Evaluate the quotient of 77 divided by -7.",-11,,,,12,,,typing
175,"Evaluate the quotient of -12 divided by 2.",-6,,,,12,,,typing
176,"Evaluate the quotient of 30 divided by -5.",-6,,,,12,,,typing
177,"Evaluate the quotient of -24 divided by -4.",6,,,,12,,,typing
178,"Evaluate the difference of -3 minus 8.",-11,,,,12,,,typing
179,"Evaluate the difference of -10 minus -1.",-9,,,,12,,,typing
180,"Evaluate the quotient of -12 divided by 3.",-4,,,,12,,,typing
181,"Evaluate the difference of 7 minus 12.",-5,,,,12,,,typing
182,"Evaluate the sum of -7 plus 6.",-1,,,,12,,,typing
183,"Evaluate the sum of 4 plus 3.",7,,,,12,,,typing
184,"Evaluate the sum of -12 plus -2.",-14,,,,12,,,typing
185,"Evaluate the quotient of 110 divided by 11.",10,,,,12,,,typing
186,"Evaluate the quotient of 9 divided by 3.",3,,,,12,,,typing
187,"Evaluate the quotient of -4 divided by -1.",4,,,,12,,,typing
188,"Evaluate the sum of 3 plus -5.",-2,,,,12,,,typing
189,"Evaluate the sum of 2 plus 5.",7,,,,12,,,typing
190,"Evaluate the quotient of -49 divided by -7.",7,,,,12,,,typing
191,"Evaluate the difference of -3 minus 1.",-4,,,,12,,,typing
192,"Evaluate the difference of -10 minus -11.",1,,,,12,,,typing
193,"Evaluate the difference of -10 minus -7.",-3,,,,12,,,typing
194,"Evaluate the quotient of 48 divided by -8.",-6,,,,12,,,typing
195,"Evaluate the quotient of -132 divided by -11.",12,,,,12,,,typing
196,"Evaluate the sum of -3 plus 5.",2,,,,12,,,typing
197,"Evaluate the difference of 11 minus 10.",1,,,,12,,,typing
198,"Evaluate the sum of -8 plus 4.",-4,,,,12,,,typing
199,"Evaluate the sum of 11 plus 12.",23,,,,12,,,typing
200,"Evaluate the sum of -1 plus 3.",2,,,,12,,,typing
201,"Evaluate the sum of -3 plus 5.",2,,,,12,,,typing
202,"Evaluate the sum of 6 plus 9.",15,,,,12,,,typing
203,"Evaluate the quotient of 12 divided by 12.",1,,,,12,,,typing
204,"Evaluate the sum of 12 plus -6.",6,,,,12,,,typing
205,"Evaluate the sum of 11 plus 5.",16,,,,12,,,typing
206,"Evaluate the product of -10 times -12.",120,,,,12,,,typing
207,"Evaluate the product of -8 times -11.",88,,,,12,,,typing
208,"Evaluate the quotient of -60 divided by 10.",-6,,,,12,,,typing
209,"Evaluate the sum of 6 plus 7.",13,,,,12,,,typing
210,"Evaluate the sum of 8 plus 6.",14,,,,12,,,typing
211,"Evaluate the sum of -12 plus -10.",-22,,,,12,,,typing
212,"Evaluate the product of 11 times 11.",121,,,,12,,,typing
213,"Evaluate the sum of -10 plus 3.",-7,,,,12,,,typing
214,"Evaluate the difference of 14 minus 2.",12,,,,12,,,typing
215,"Evaluate the quotient of 14 divided by -7.",-2,,,,12,,,typing
216,"Evaluate the sum of -8 plus 4.",-4,,,,12,,,typing
217,"Evaluate the difference of -1 minus 10.",-11,,,,12,,,typing
218,"Evaluate the sum of -9 plus -1.",-10,,,,12,,,typing
219,"Evaluate the difference of 20 minus 11.",9,,,,12,,,typing
220,"Evaluate the product of 5 times 8.",40,,,,12,,,typing
221,"Evaluate the sum of -4 plus -10.",-14,,,,12,,,typing
222,"Evaluate the product of -8 times -12.",96,,,,12,,,typing
223,"Evaluate the quotient of 24 divided by 4.",6,,,,12,,,typing
224,"Evaluate the difference of 14 minus 6.",8,,,,12,,,typing
225,"Evaluate the difference of -20 minus -8.",-12,,,,12,,,typing
226,"Evaluate the difference of 12 minus 1.",11,,,,12,,,typing
227,"Evaluate the sum of -5 plus 4.",-1,,,,12,,,typing
228,"Evaluate the product of 10 times -1.",-10,,,,12,,,typing
229,"Evaluate the quotient of 96 divided by -8.",-12,,,,12,,,typing
230,"Evaluate the quotient of 24 divided by -4.",-6,,,,12,,,typing
231,"Evaluate the difference of 16 minus 11.",5,,,,12,,,typing
232,"Evaluate the product of -1 times -12.",12,,,,12,,,typing
233,"Evaluate the product of 5 times -11.",-55,,,,12,,,typing
234,"Evaluate the quotient of -48 divided by 12.",-4,,,,12,,,typing
235,"Evaluate the product of 7 times -12.",-84,,,,12,,,typing
236,"Evaluate the quotient of -24 divided by -2.",12,,,,12,,,typing
237,"Evaluate the sum of -8 plus 1.",-7,,,,12,,,typing
238,"Evaluate the difference of -5 minus -2.",-3,,,,12,,,typing
239,"Evaluate the difference of -3 minus -12.",9,,,,12,,,typing
240,"Evaluate the quotient of -96 divided by -12.",8,,,,12,,,typing
241,"Evaluate the quotient of -8 divided by -4.",2,,,,12,,,typing
242,"Evaluate the difference of -11 minus -2.",-9,,,,12,,,typing
243,"Evaluate the difference of 17 minus 7.",10,,,,12,,,typing
244,"Evaluate the difference of 13 minus 10.",3,,,,12,,,typing
245,"Evaluate the product of -6 times 6.",-36,,,,12,,,typing
246,"Evaluate the sum of -4 plus 10.",6,,,,12,,,typing
247,"Evaluate the quotient of 4 divided by 4.",1,,,,12,,,typing
248,"Evaluate the difference of 14 minus 10.",4,,,,12,,,typing
249,"Evaluate the sum of 6 plus 7.",13,,,,12,,,typing
250,"Evaluate the quotient of 16 divided by 4.",4,,,,12,,,typing
251,"Evaluate the sum of -2 plus -10.",-12,,,,12,,,typing
252,"Evaluate the product of 4 times 7.",28,,,,12,,,typing
253,"Evaluate the quotient of -10 divided by 1.",-10,,,,12,,,typing
254,"Evaluate the sum of -9 plus -4.",-13,,,,12,,,typing
255,"Evaluate the quotient of 99 divided by 11.",9,,,,12,,,typing
256,"Evaluate the difference of -11 minus -3.",-8,,,,12,,,typing
257,"Evaluate the quotient of -36 divided by 3.",-12,,,,12,,,typing
258,"Evaluate the sum of -11 plus 8.",-3,,,,12,,,typing
259,"Evaluate the product of -3 times -5.",15,,,,12,,,typing
260,"Evaluate the product of 2 times 10.",20,,,,12,,,typing
261,"Evaluate the quotient of -22 divided by 11.",-2,,,,12,,,typing
262,"Evaluate the product of 1 times 11.",11,,,,12,,,typing
263,"Evaluate the sum of 3 plus -12.",-9,,,,12,,,typing
264,"Evaluate the product of -3 times 12.",-36,,,,12,,,typing
265,"Evaluate the quotient of -33 divided by -3.",11,,,,12,,,typing
266,"Evaluate the sum of 3 plus -4.",-1,,,,12,,,typing
267,"Evaluate the sum of 10 plus -1.",9,,,,12,,,typing
268,"Evaluate the quotient of 60 divided by -12.",-5,,,,12,,,typing
269,"Evaluate the difference of 6 minus 2.",4,,,,12,,,typing
270,"Evaluate the product of 5 times -4.",-20,,,,12,,,typing
271,"Evaluate the quotient of 16 divided by 4.",4,,,,12,,,typing
272,"Evaluate the sum of -10 plus 4.",-6,,,,12,,,typing
273,"Evaluate the sum of -5 plus -3.",-8,,,,12,,,typing
274,"Evaluate the sum of 7 plus -3.",4,,,,12,,,typing
275,"Evaluate the sum of -11 plus 10.",-1,,,,12,,,typing
276,"Evaluate the product of -12 times -11.",132,,,,12,,,typing
277,"Evaluate the difference of 10 minus 6.",4,,,,12,,,typing
278,"Evaluate the sum of 7 plus 6.",13,,,,12,,,typing
279,"Evaluate the difference of 12 minus 1.",11,,,,12,,,typing
280,"Evaluate the sum of 9 plus 10.",19,,,,12,,,typing
281,"Evaluate the sum of -12 plus -6.",-18,,,,12,,,typing
282,"Evaluate the sum of -9 plus -6.",-15,,,,12,,,typing
283,"Evaluate the difference of -1 minus 10.",-11,,,,12,,,typing
284,"Evaluate the difference of -7 minus -9.",2,,,,12,,,typing
285,"Evaluate the quotient of -36 divided by -6.",6,,,,12,,,typing
286,"Evaluate the product of -9 times 11.",-99,,,,12,,,typing
287,"Evaluate the product of -5 times 8.",-40,,,,12,,,typing
288,"Evaluate the sum of 9 plus 11.",20,,,,12,,,typing
289,"Evaluate the difference of 14 minus 11.",3,,,,12,,,typing
290,"Evaluate the difference of 10 minus 6.",4,,,,12,,,typing
291,"Evaluate the sum of 2 plus 10.",12,,,,12,,,typing
292,"Evaluate the quotient of -45 divided by -9.",5,,,,12,,,typing
293,"Evaluate the product of 12 times 12.",144,,,,12,,,typing
294,"Evaluate the quotient of 45 divided by -9.",-5,,,,12,,,typing
295,"Evaluate the sum of 12 plus 1.",13,,,,12,,,typing
296,"Evaluate the difference of 21 minus 10.",11,,,,12,,,typing
297,"Evaluate the quotient of -24 divided by 2.",-12,,,,12,,,typing
298,"Evaluate the quotient of 40 divided by -10.",-4,,,,12,,,typing
299,"Evaluate the product of 10 times 10.",100,,,,12,,,typing
300,"Evaluate the product of -5 times -12.",60,,,,12,,,typing
301,"Evaluate the product of 9 times 10.",90,,,,12,,,typing
302,"Evaluate the difference of -6 minus -12.",6,,,,12,,,typing
303,"Evaluate the product of -8 times -8.",64,,,,12,,,typing
304,"Evaluate the quotient of 56 divided by 8.",7,,,,12,,,typing
305,"Evaluate the product of -4 times -1.",4,,,,12,,,typing
306,"Evaluate the quotient of -12 divided by -6.",2,,,,12,,,typing
307,"Evaluate the difference of -6 minus 2.",-8,,,,12,,,typing
308,"Evaluate the product of -6 times -1.",6,,,,12,,,typing
309,"Evaluate the quotient of -72 divided by 12.",-6,,,,12,,,typing
310,"Evaluate the sum of 6 plus -12.",-6,,,,12,,,typing
311,"Evaluate the difference of -5 minus 3.",-8,,,,12,,,typing
312,"Evaluate the sum of 11 plus -12.",-1,,,,12,,,typing
313,"Evaluate the sum of 6 plus 9.",15,,,,12,,,typing
314,"Evaluate the difference of -3 minus 3.",-6,,,,12,,,typing
315,"Evaluate the quotient of 24 divided by 3.",8,,,,12,,,typing
316,"Evaluate the difference of -9 minus -7.",-2,,,,12,,,typing
317,"Evaluate the product of -12 times -8.",96,,,,12,,,typing
318,"Evaluate the difference of -5 minus -9.",4,,,,12,,,typing
319,"Evaluate the sum of 3 plus 4.",7,,,,12,,,typing
320,"Evaluate the product of -10 times -3.",30,,,,12,,,typing
321,"Evaluate the product of 4 times -12.",-48,,,,12,,,typing
322,"Evaluate the product of 7 times 9.",63,,,,12,,,typing
323,"Evaluate the product of 10 times 10.",100,,,,12,,,typing
324,"Evaluate the quotient of 20 divided by -5.",-4,,,,12,,,typing
325,"Evaluate the difference of 8 minus 10.",-2,,,,12,,,typing
326,"Evaluate the quotient of -72 divided by -8.",9,,,,12,,,typing
327,"Evaluate the sum of -5 plus -12.",-17,,,,12,,,typing
328,"Evaluate the sum of -1 plus -11.",-12,,,,12,,,typing
329,"Evaluate the difference of -16 minus -7.",-9,,,,12,,,typing
330,"Evaluate the product of 8 times -9.",-72,,,,12,,,typing
331,"Evaluate the sum of -8 plus -4.",-12,,,,12,,,typing
332,"Evaluate the sum of -10 plus 9.",-1,,,,12,,,typing
333,"Evaluate the product of -10 times -6.",60,,,,12,,,typing
334,"Evaluate the product of 1 times 8.",8,,,,12,,,typing
335,"Evaluate the quotient of 56 divided by -7.",-8,,,,12,,,typing
336,"Evaluate the product of 1 times -2.",-2,,,,12,,,typing
337,"Evaluate the difference of -2 minus 3.",-5,,,,12,,,typing
338,"Evaluate the product of -12 times 7.",-84,,,,12,,,typing
339,"Evaluate the quotient of 24 divided by 2.",12,,,,12,,,typing
340,"Evaluate the quotient of -10 divided by 2.",-5,,,,12,,,typing
341,"Evaluate the difference of 17 minus 7.",10,,,,12,,,typing
342,"Evaluate the product of -2 times 6.",-12,,,,12,,,typing
343,"Evaluate the difference of 7 minus -2.",9,,,,12,,,typing
344,"Evaluate the difference of 18 minus 11.",7,,,,12,,,typing
345,"Evaluate the product of 3 times 4.",12,,,,12,,,typing
346,"Evaluate the quotient of 77 divided by -7.",-11,,,,12,,,typing
347,"Evaluate the difference of 1 minus 11.",-10,,,,12,,,typing
348,"Evaluate the product of 10 times -3.",-30,,,,12,,,typing
349,"Evaluate the sum of 10 plus -4.",6,,,,12,,,typing
350,"Evaluate the difference of -3 minus 7.",-10,,,,12,,,typing
351,"Evaluate the product of 6 times 3.",18,,,,12,,,typing
352,"Evaluate the quotient of 36 divided by -4.",-9,,,,12,,,typing
353,"Evaluate the sum of -5 plus 10.",5,,,,12,,,typing
354,"Evaluate the product of 7 times -3.",-21,,,,12,,,typing
355,"Evaluate the difference of -14 minus -9.",-5,,,,12,,,typing
356,"Evaluate the quotient of -22 divided by -11.",2,,,,12,,,typing
357,"Evaluate the sum of -8 plus -2.",-10,,,,12,,,typing
358,"Evaluate the sum of -9 plus -1.",-10,,,,12,,,typing
359,"Evaluate the difference of 1 minus 9.",-8,,,,12,,,typing
360,"Evaluate the product of -5 times -4.",20,,,,12,,,typing
361,"Evaluate the sum of -10 plus -6.",-16,,,,12,,,typing
362,"Evaluate the sum of -5 plus -1.",-6,,,,12,,,typing
363,"Evaluate the product of 3 times -3.",-9,,,,12,,,typing
364,"Evaluate the sum of -1 plus 2.",1,,,,12,,,typing
365,"Evaluate the difference of -3 minus 6.",-9,,,,12,,,typing
366,"Evaluate the quotient of 30 divided by 10.",3,,,,12,,,typing
367,"Evaluate the product of 11 times -9.",-99,,,,12,,,typing
368,"Evaluate the difference of -6 minus -4.",-2,,,,12,,,typing
369,"Evaluate the quotient of -80 divided by 8.",-10,,,,12,,,typing
370,"Evaluate the difference of 20 minus 11.",9,,,,12,,,typing
371,"Evaluate the product of -8 times 8.",-64,,,,12,,,typing
372,"Evaluate the quotient of 42 divided by -6.",-7,,,,12,,,typing
373,"Evaluate the product of -4 times -8.",32,,,,12,,,typing
374,"Evaluate the difference of 11 minus 7.",4,,,,12,,,typing
375,"Evaluate the quotient of 12 divided by -6.",-2,,,,12,,,typing
376,"Evaluate the product of -2 times 9.",-18,,,,12,,,typing
377,"Evaluate the quotient of -11 divided by 1.",-11,,,,12,,,typing
378,"Evaluate the difference of -1 minus 8.",-9,,,,12,,,typing
379,"Evaluate the quotient of 8 divided by -4.",-2,,,,12,,,typing
380,"Evaluate the difference of -3 minus 8.",-11,,,,12,,,typing
381,"Evaluate the difference of 19 minus 8.",11,,,,12,,,typing
382,"Evaluate the product of 2 times 7.",14,,,,12,,,typing
383,"Evaluate the difference of -15 minus -5.",-10,,,,12,,,typing
384,"Evaluate the product of -7 times 11.",-77,,,,12,,,typing
385,"Evaluate the quotient of -10 divided by 1.",-10,,,,12,,,typing
386,"Evaluate the sum of -7 plus -9.",-16,,,,12,,,typing
387,"Evaluate the quotient of -35 divided by 5.",-7,,,,12,,,typing
388,"Evaluate the product of 6 times 12.",72,,,,12,,,typing
389,"Evaluate the product of 8 times 3.",24,,,,12,,,typing
390,"Evaluate the sum of 1 plus 10.",11,,,,12,,,typing
391,"Evaluate the quotient of -2 divided by -2.",1,,,,12,,,typing
392,"Evaluate the product of -6 times -10.",60,,,,12,,,typing
393,"Evaluate the difference of 10 minus 6.",4,,,,12,,,typing
394,"Evaluate the product of 3 times -7.",-21,,,,12,,,typing
395,"Evaluate the product of 10 times 2.",20,,,,12,,,typing
396,"Evaluate the sum of 7 plus -11.",-4,,,,12,,,typing
397,"Evaluate the sum of 7 plus -8.",-1,,,,12,,,typing
398,"Evaluate the quotient of 30 divided by -5.",-6,,,,12,,,typing
399,"Evaluate the difference of 4 minus 9.",-5,,,,12,,,typing
400,"Evaluate the sum of -8 plus -4.",-12,,,,12,,,typing
401,"Evaluate the difference of 12 minus 7.",5,,,,12,,,typing
402,"Evaluate the sum of -2 plus -1.",-3,,,,12,,,typing
403,"Evaluate the quotient of 20 divided by -5.",-4,,,,12,,,typing
404,"Evaluate the product of 7 times -1.",-7,,,,12,,,typing
405,"Evaluate the difference of 11 minus 7.",4,,,,12,,,typing
406,"Evaluate the quotient of 18 divided by -6.",-3,,,,12,,,typing
407,"Evaluate the quotient of 16 divided by -8.",-2,,,,12,,,typing
408,"Evaluate the product of 8 times -12.",-96,,,,12,,,typing
409,"Evaluate the product of -1 times -2.",2,,,,12,,,typing
410,"Evaluate the quotient of -110 divided by -10.",11,,,,12,,,typing
411,"Evaluate the sum of 8 plus 1.",9,,,,12,,,typing
412,"Evaluate the product of 12 times 8.",96,,,,12,,,typing
413,"Evaluate the product of -11 times 7.",-77,,,,12,,,typing
414,"Evaluate the product of 4 times 7.",28,,,,12,,,typing
